Comunidad,Provincia,Población,Latitud,Longitud,Altitud,Habitantes,Hombres,Mujeres,Capital
Castilla León,Zamora,Asturianos,"42,0513","-6,488429","968,9544",267,141,126,No
Castilla León,Zamora,Ayoó de Vidriales,"42,12857","-6,066718","796,757",397,207,190,No
Castilla León,Zamora,Barcial del Barco,"41,9342","-5,664173","716,0553",280,152,128,No
Castilla León,Zamora,Belver de los Montes,"41,72264","-5,450851","691,9913",382,209,173,No
Castilla León,Zamora,Benavente,"42,00302","-5,67408","723,4604",19119,9356,9763,No
Castilla León,Zamora,Benegiles,"41,62679","-5,63523",647,393,207,186,No
Castilla León,Zamora,Bermillo de Sayago,"41,36691","-6,112085","794,7465",1259,653,606,No
Castilla León,Zamora,Bóveda de Toro (La),"41,34445","-5,410796","706,0856",875,437,438,No
Castilla León,Zamora,Bretó,"41,88187","-5,738333","695,636",212,117,95,No
Castilla León,Zamora,Bretocino,"41,88337","-5,75509","714,0786",259,140,119,No
Castilla León,Zamora,Brime de Sog,"42,06126","-6,047415","764,0367",187,86,101,No
Castilla León,Zamora,Brime de Urz,"42,03791","-5,873266","719,4198",142,78,64,No
Castilla León,Zamora,Burganes de Valverde,"41,92078","-5,781086","709,8783",810,423,387,No
Castilla León,Zamora,Bustillo del Oro,"41,67456","-5,461473","705,8235",106,60,46,No
Castilla León,Zamora,Cabañas de Sayago,"41,33308","-5,790706","766,5292",187,99,88,No
Castilla León,Zamora,Calzadilla de Tera,"41,98003","-6,082464","752,9898",416,197,219,No
Castilla León,Zamora,Camarzana de Tera,"41,99437","-6,029578","736,6218",982,468,514,No
Castilla León,Zamora,Cañizal,"41,16766","-5,368752","789,5921",541,286,255,No
Castilla León,Zamora,Cañizo,"41,7682","-5,503342","676,3501",274,139,135,No
Castilla León,Zamora,Carbajales de Alba,"41,6543","-5,996867","757,5706",679,350,329,No
Castilla León,Zamora,Carbellino,"41,23024","-6,147641","766,8657",222,113,109,No
Castilla León,Zamora,Casaseca de Campeán,"41,374","-5,745715","762,1086",121,67,54,No
Castilla León,Zamora,Casaseca de las Chanas,"41,43753","-5,675618","711,7141",420,232,188,No
Castilla León,Zamora,Castrillo de la Guareña,"41,22996","-5,326252","735,9915",135,66,69,No
Castilla León,Zamora,Castrogonzalo,"41,99119","-5,60379","729,8262",519,274,245,No
Castilla León,Zamora,Castronuevo,"41,72164","-5,543403","690,7584",312,158,154,No
Castilla León,Zamora,Castroverde de Campos,"41,96999","-5,315088","709,8859",364,193,171,No
Castilla León,Zamora,Cazurra,"41,41532","-5,70374","727,3829",81,44,37,No
Castilla León,Zamora,Cerecinos de Campos,"41,90046","-5,486743","699,6163",368,200,168,No
Castilla León,Zamora,Cerecinos del Carrizal,"41,68334","-5,653087","684,9042",143,81,62,No
Castilla León,Zamora,Cernadilla,"42,02177","-6,416376","909,2853",160,77,83,No
Castilla León,Zamora,Cobreros,"42,07391","-6,701635","1001,473",613,315,298,No
Castilla León,Zamora,Coomonte,"42,11526","-5,813346","734,2988",253,126,127,No
Castilla León,Zamora,Coreses,"41,54818","-5,622248","648,8304",1156,589,567,No
Castilla León,Zamora,Corrales,"41,35688","-5,728258","768,0242",1078,542,536,No
Castilla León,Zamora,Cotanes del Monte,"41,81778","-5,290119","716,3132",129,70,59,No
Castilla León,Zamora,Cubillos,"41,57485","-5,739423",670,363,184,179,No
Castilla León,Zamora,Cubo de Benavente,"42,12366","-6,163151","812,4978",140,77,63,No
Castilla León,Zamora,Cubo de Tierra del Vino (El),"41,25497","-5,710864","841,0046",429,233,196,No
Castilla León,Zamora,Cuelgamures,"41,30611","-5,659101","806,4151",124,73,51,No
Castilla León,Zamora,Entrala,"41,43003","-5,754858","705,7349",162,83,79,No
Castilla León,Zamora,Espadañedo,"42,11662","-6,394867","1036,841",158,83,75,No
Castilla León,Zamora,Faramontanos de Tábara,"41,83649","-5,888256","724,9462",435,227,208,No
Castilla León,Zamora,Fariza,"41,41667","-6,266667","699,1072",646,322,324,No
Castilla León,Zamora,Fermoselle,"41,31866","-6,39788","678,808",1488,761,727,No
Castilla León,Zamora,Ferreras de Abajo,"41,89679","-6,078787","822,2217",601,296,305,No
Castilla León,Zamora,Ferreras de Arriba,"41,89884","-6,195314","898,3244",479,244,235,No
Castilla León,Zamora,Ferreruela,"41,76718","-6,071509","830,2149",552,291,261,No
Castilla León,Zamora,Figueruela de Arriba,"41,86859","-6,443063","860,8643",423,200,223,No
Castilla León,Zamora,Fonfría,"41,63623","-6,137211","826,7355",965,489,476,No
Castilla León,Zamora,Fresno de la Polvorosa,"42,08349","-5,770079","723,4755",176,88,88,No
Castilla León,Zamora,Fresno de la Ribera,"41,52824","-5,569556","655,308",397,213,184,No
Castilla León,Zamora,Fresno de Sayago,"41,31802","-5,970781","800,6821",242,124,118,No
Castilla León,Zamora,Friera de Valverde,"41,91359","-5,839627","718,6683",227,114,113,No
Castilla León,Zamora,Fuente Encalada,"42,11067","-5,996864","755,1226",125,68,57,No
Castilla León,Zamora,Fuentelapeña,"41,2514","-5,385036","744,6506",858,450,408,No
Castilla León,Zamora,Fuentes de Ropel,"42,00295","-5,545268","721,5773",513,259,254,No
Castilla León,Zamora,Fuentesaúco,"41,22937","-5,496713",805,1940,987,953,No
Castilla León,Zamora,Fuentesecas,"41,63063","-5,472446","771,0013",74,35,39,No
Castilla León,Zamora,Fuentespreadas,"41,32538","-5,629234","763,1371",330,176,154,No
Castilla León,Zamora,Galende,"42,10423","-6,66264","964,0846",1313,674,639,No
Castilla León,Zamora,Gallegos del Pan,"41,59971","-5,581542","692,2368",139,77,62,No
Castilla León,Zamora,Gallegos del Río,"41,73461","-6,174462","717,4845",663,356,307,No
Castilla León,Zamora,Gamones,"41,46791","-6,179503","753,5652",95,52,43,No
Castilla León,Zamora,Gema,"41,41839","-5,649582","712,2343",257,128,129,No
Castilla León,Zamora,Granja de Moreruela,"41,81026","-5,738972","715,2015",302,159,143,No
Castilla León,Zamora,Granucillo,"42,05192","-5,927413","725,7559",191,98,93,No
Castilla León,Zamora,Guarrate,"41,29083","-5,440093","728,3583",354,190,164,No
Castilla León,Zamora,Hermisende,"41,96882","-6,896557","838,3806",324,182,142,No
Castilla León,Zamora,Hiniesta (La),"41,55196","-5,798841","695,3338",335,165,170,No
Castilla León,Zamora,Jambrina,"41,39359","-5,66548","708,1685",215,106,109,No
Castilla León,Zamora,Justel,"42,14902","-6,295616","987,8643",120,68,52,No
Castilla León,Zamora,Losacino,"41,68103","-6,079524","696,3899",271,149,122,No
Castilla León,Zamora,Losacio,"41,71165","-6,041149","749,7023",97,54,43,No
Castilla León,Zamora,Lubián,"42,03475","-6,907969","1034,373",377,202,175,No
Castilla León,Zamora,Luelmo,"41,43972","-6,135349","774,9664",220,113,107,No
Castilla León,Zamora,Maderal (El),"41,28205","-5,622956","832,0909",242,129,113,No
Castilla León,Zamora,Madridanos,"41,47917","-5,60492",650,529,272,257,No
Castilla León,Zamora,Mahide,"41,86884","-6,378888","824,5887",422,230,192,No
Castilla León,Zamora,Maire de Castroponce,"42,1115","-5,784377","738,4753",184,97,87,No
Castilla León,Zamora,Malva,"41,65389","-5,488196","716,3611",194,96,98,No
Castilla León,Zamora,Manganeses de la Lampreana,"41,75029","-5,708719","704,8086",599,298,301,No
Castilla León,Zamora,Manganeses de la Polvorosa,"42,03474","-5,747342","721,1735",758,375,383,No
Castilla León,Zamora,Manzanal de Arriba,"41,99262","-6,439965","891,8854",422,218,204,No
Castilla León,Zamora,Manzanal de los Infantes,"42,05352","-6,381474","922,5501",147,81,66,No
Castilla León,Zamora,Manzanal del Barco,"41,63563","-5,947888","710,2052",161,85,76,No
Castilla León,Zamora,Matilla de Arzón,"42,10477","-5,642883","741,0653",211,117,94,No
Castilla León,Zamora,Matilla la Seca,"41,57957","-5,500398","740,5352",63,32,31,No
Castilla León,Zamora,Mayalde,"41,25058","-5,799061","871,8036",225,112,113,No
Castilla León,Zamora,Melgar de Tera,"41,96627","-6,014576","747,1895",457,227,230,No
Castilla León,Zamora,Micereces de Tera,"41,98883","-5,871043","719,7667",551,281,270,No
Castilla León,Zamora,Milles de la Polvorosa,"41,92376","-5,73349","704,9008",252,138,114,No
Castilla León,Zamora,Molacillos,"41,58272","-5,659222","639,7747",278,148,130,No
Castilla León,Zamora,Molezuelas de la Carballeda,"42,08193","-6,18819","803,29",87,42,45,No
Castilla León,Zamora,Mombuey,"42,02358","-6,331174","892,9008",444,237,207,No
Castilla León,Zamora,Monfarracinos,"41,55409","-5,707613","643,5111",872,462,410,No
Castilla León,Zamora,Montamarta,"41,64717","-5,803022","693,1759",620,310,310,No
Castilla León,Zamora,Moral de Sayago,"41,47213","-6,101016","745,4995",323,178,145,No
Castilla León,Zamora,Moraleja de Sayago,"41,1696","-6,003465","796,6891",276,144,132,No
Castilla León,Zamora,Moraleja del Vino,"41,46376","-5,656368",686,1525,797,728,No
Castilla León,Zamora,Morales de Rey,"42,06709","-5,787639","724,2993",684,345,339,No
Castilla León,Zamora,Morales de Toro,"41,53684","-5,30874","706,527",1143,576,567,No
Castilla León,Zamora,Morales de Valverde,"41,94007","-5,889878","724,1026",247,130,117,No
Castilla León,Zamora,Morales del Vino,"41,44627","-5,730685","699,6177",2634,1375,1259,No
Castilla León,Zamora,Moralina,"41,48946","-6,138382","764,3427",333,168,165,No
Castilla León,Zamora,Moreruela de los Infanzones,"41,63131","-5,707095","671,5699",399,204,195,No
Castilla León,Zamora,Moreruela de Tábara,"41,79896","-5,871067",698,410,215,195,No
Castilla León,Zamora,Muelas de los Caballeros,"42,12816","-6,337414","994,2617",221,117,104,No
Castilla León,Zamora,Muelas del Pan,"41,52235","-5,970935","765,3066",796,405,391,No
Castilla León,Zamora,Muga de Sayago,"41,38985","-6,200223","788,1932",406,197,209,No
Castilla León,Zamora,Navianos de Valverde,"41,95367","-5,816779","710,5422",221,124,97,No
Castilla León,Zamora,Olmillos de Castro,"41,73166","-5,968933","770,5227",315,164,151,No
Castilla León,Zamora,Otero de Bodas,"41,93908","-6,150916","827,4964",208,110,98,No
Castilla León,Zamora,Pajares de la Lampreana,"41,71527","-5,693298","692,6044",459,230,229,No
Castilla León,Zamora,Palacios de Sanabria,"42,05492","-6,527011","964,4566",293,147,146,No
Castilla León,Zamora,Palacios del Pan,"41,60201","-5,878004","719,6092",242,115,127,No
Castilla León,Zamora,Pedralba de la Pradería,"42,02699","-6,696118","992,087",303,166,137,No
Castilla León,Zamora,Pego (El),"41,33313","-5,469155","760,7218",364,188,176,No
Castilla León,Zamora,Peleagonzalo,"41,48209","-5,481819","648,9901",349,176,173,No
Castilla León,Zamora,Peleas de Abajo,"41,39314","-5,690228","711,8881",288,140,148,No
Castilla León,Zamora,Peñausende,"41,28651","-5,867489","868,9768",502,251,251,No
Castilla León,Zamora,Peque,"42,07368","-6,275544","851,3065",174,82,92,No
Castilla León,Zamora,Perdigón (El),"41,41178","-5,75276","732,0176",753,391,362,No
Castilla León,Zamora,Pereruela,"41,41685","-5,878694","768,8405",659,349,310,No
Castilla León,Zamora,Perilla de Castro,"41,7263","-5,876451","723,7376",206,101,105,No
Castilla León,Zamora,Pías,"42,08604","-6,999522","1049,735",158,85,73,No
Castilla León,Zamora,Piedrahita de Castro,"41,68077","-5,728707","700,9993",124,69,55,No
Castilla León,Zamora,Piñero (El),"41,35305","-5,588658","744,402",267,137,130,No
Castilla León,Zamora,Pinilla de Toro,"41,62759","-5,365041","764,5831",295,160,135,No
Castilla León,Zamora,Pino del Oro,"41,57572","-6,121059","738,6063",200,106,94,No
Castilla León,Zamora,Pobladura de Valderaduey,"41,70046","-5,541673","668,3034",59,32,27,No
Castilla León,Zamora,Pobladura del Valle,"42,10258","-5,734234","738,1398",326,168,158,No
Castilla León,Zamora,Porto,"42,16727","-6,899445","1207,48",235,128,107,No
Castilla León,Zamora,Pozoantiguo,"41,59727","-5,437146","713,8331",290,150,140,No
Castilla León,Zamora,Pozuelo de Tábara,"41,78445","-5,896112","702,0159",170,80,90,No
Castilla León,Zamora,Prado,"41,9208","-5,419494","712,8901",85,48,37,No
Castilla León,Zamora,Puebla de Sanabria,"42,05469","-6,633974","937,181",1571,757,814,No
Castilla León,Zamora,Pueblica de Valverde,"41,91929","-5,898464","727,9575",254,134,120,No
Castilla León,Zamora,Quintanilla de Urz,"42,0327","-5,849413","716,7808",134,65,69,No
Castilla León,Zamora,Quintanilla del Monte,"41,86658","-5,350849","694,7986",108,55,53,No
Castilla León,Zamora,Quintanilla del Olmo,"41,90582","-5,40782","695,5483",41,21,20,No
Castilla León,Zamora,Quiruelas de Vidriales,"42,01833","-5,829408","714,9902",820,406,414,No
Castilla León,Zamora,Rabanales,"41,74181","-6,278148","840,1841",680,358,322,No
Castilla León,Zamora,Rábano de Aliste,"41,74501","-6,433179","804,8948",436,221,215,No
Castilla León,Zamora,Requejo,"42,03069","-6,742645","991,0104",165,85,80,No
Castilla León,Zamora,Revellinos,"41,89074","-5,568875",697,308,168,140,No
Castilla León,Zamora,Riofrío de Aliste,"41,81529","-6,17722","791,1357",894,471,423,No
Castilla León,Zamora,Rionegro del Puente,"42,0066","-6,227447","801,0129",318,162,156,No
Castilla León,Zamora,Roales,"42,03042","-5,47572","743,9281",637,329,308,No
Castilla León,Zamora,Robleda-Cervantes,"42,0836","-6,594377","1019,21",465,247,218,No
Castilla León,Zamora,Roelos de Sayago,"41,25261","-6,172409","774,9606",180,86,94,No
Castilla León,Zamora,Rosinos de la Requejada,"42,08427","-6,53371","1012,096",429,218,211,No
Castilla León,Zamora,Salce,"41,27005","-6,219661","747,0807",116,59,57,No
Castilla León,Zamora,Samir de los Caños,"41,67188","-6,165546","792,2667",207,109,98,No
Castilla León,Zamora,San Agustín del Pozo,"41,88549","-5,594348","695,4661",205,104,101,No
Castilla León,Zamora,San Cebrián de Castro,"41,70518","-5,756526","689,8808",301,146,155,No
Castilla León,Zamora,San Cristóbal de Entreviñas,"42,04623","-5,63461","716,2618",1582,825,757,No
Castilla León,Zamora,San Esteban del Molar,"41,93728","-5,55192","732,3524",151,87,64,No
Castilla León,Zamora,San Justo,"42,13504","-6,624657","1075,053",298,158,140,No
Castilla León,Zamora,San Martín de Valderaduey,"41,81344","-5,473209","686,815",84,40,44,No
Castilla León,Zamora,San Miguel de la Ribera,"41,33165","-5,57769","753,823",356,184,172,No
Castilla León,Zamora,San Miguel del Valle,"42,0295","-5,497005","738,6041",192,93,99,No
Castilla León,Zamora,San Pedro de Ceque,"42,043","-6,073693","761,2156",593,295,298,No
Castilla León,Zamora,San Pedro de la Nave-Almendra,"41,59074","-5,921323","712,9648",420,211,209,No
Castilla León,Zamora,San Vicente de la Cabeza,"41,8055","-6,252309","756,4977",481,254,227,No
Castilla León,Zamora,San Vitero,"41,77847","-6,34909","865,2906",669,365,304,No
Castilla León,Zamora,Santa Clara de Avedillo,"41,33964","-5,676514","772,0454",210,104,106,No
Castilla León,Zamora,Santa Colomba de las Monjas,"41,95917","-5,686068","702,0335",294,142,152,No
Castilla León,Zamora,Santa Cristina de la Polvorosa,"42,00021","-5,711788","709,6334",1205,611,594,No
Castilla León,Zamora,Santa Croya de Tera,"41,98606","-5,975424",725,388,203,185,No
Castilla León,Zamora,Santa Eufemia del Barco,"41,67793","-5,899384","712,1947",247,137,110,No
Castilla León,Zamora,Santa María de la Vega,"42,08535","-5,809614","730,9682",410,210,200,No
Castilla León,Zamora,Santa María de Valverde,"41,93522","-5,934296","733,6366",90,43,47,No
Castilla León,Zamora,Santibáñez de Tera,"41,98735","-5,92204","729,7665",493,247,246,No
Castilla León,Zamora,Santibáñez de Vidriales,"42,07348","-6,015193","743,3671",1198,595,603,No
Castilla León,Zamora,Santovenia,"41,87843","-5,709144","714,5436",326,155,171,No
Castilla León,Zamora,Sanzoles,"41,43345","-5,566078","719,1744",617,316,301,No
Castilla León,Zamora,Tábara,"41,82508","-5,960082","751,6248",903,472,431,No
Castilla León,Zamora,Tapioles,"41,85743","-5,496512","688,6124",196,106,90,No
Castilla León,Zamora,Toro,"41,52636","-5,394857","730,0003",9822,4820,5002,No
Castilla León,Zamora,Torre del Valle (La),"42,09027","-5,722671","734,0746",176,96,80,No
Castilla León,Zamora,Torregamones,"41,48469","-6,178316","784,8227",304,165,139,No
Castilla León,Zamora,Torres del Carrizal,"41,61617","-5,670278",648,456,234,222,No
Castilla León,Zamora,Trabazos,"41,74718","-6,492951","728,6976",1000,527,473,No
Castilla León,Zamora,Trefacio,"42,12219","-6,652409","976,9877",202,98,104,No
Castilla León,Zamora,Uña de Quintana,"42,08633","-6,144522","782,5795",177,89,88,No
Castilla León,Zamora,Vadillo de la Guareña,"41,28332","-5,354189","717,0134",324,166,158,No
Castilla León,Zamora,Valcabado,"41,54812","-5,7493","682,3292",322,157,165,No
Castilla León,Zamora,Valdefinjas,"41,45128","-5,452972","722,6641",80,47,33,No
Castilla León,Zamora,Valdescorriel,"42,02247","-5,510472","734,973",179,90,89,No
Castilla León,Zamora,Vallesa de la Guareña,"41,13535","-5,326327","765,7673",136,70,66,No
Castilla León,Zamora,Vega de Tera,"41,99889","-6,124368","763,4651",419,200,219,No
Castilla León,Zamora,Vega de Villalobos,"41,97014","-5,463161","732,9785",127,55,72,No
Castilla León,Zamora,Vegalatrave,"41,7002","-6,106753","692,9553",128,71,57,No
Castilla León,Zamora,Venialbo,"41,38918","-5,536571","714,8421",475,251,224,No
Castilla León,Zamora,Vezdemarbán,"41,65422","-5,366971","767,9186",583,291,292,No
Castilla León,Zamora,Vidayanes,"41,90843","-5,575015","704,1667",92,47,45,No
Castilla León,Zamora,Videmala,"41,61304","-6,041883","776,7166",169,87,82,No
Castilla León,Zamora,Villabrázaro,"42,05366","-5,727928","726,3007",309,154,155,No
Castilla León,Zamora,Villabuena del Puente,"41,38097","-5,406665","702,1939",821,425,396,No
Castilla León,Zamora,Villadepera,"41,54877","-6,133342","726,3047",271,142,129,No
Castilla León,Zamora,Villaescusa,"41,20633","-5,464819","824,9127",321,162,159,No
Castilla León,Zamora,Villafáfila,"41,84859","-5,614862","688,5735",582,302,280,No
Castilla León,Zamora,Villaferrueña,"42,09757","-5,85815","744,5328",132,62,70,No
Castilla León,Zamora,Villageriz,"42,11839","-5,955543","775,0306",55,30,25,No
Castilla León,Zamora,Villalazán,"41,49419","-5,589217","660,7059",343,168,175,No
Castilla León,Zamora,Villalba de la Lampreana,"41,74326","-5,64151","683,9111",264,144,120,No
Castilla León,Zamora,Villalcampo,"41,52313","-6,047286","784,3217",546,272,274,No
Castilla León,Zamora,Villalobos,"41,94585","-5,474838","725,785",317,155,162,No
Castilla León,Zamora,Villalonso,"41,59708","-5,297766","722,1978",99,55,44,No
Castilla León,Zamora,Villalpando,"41,86461","-5,411108","693,7587",1663,812,851,No
Castilla León,Zamora,Villalube,"41,61065","-5,545638","733,0415",209,108,101,No
Castilla León,Zamora,Villamayor de Campos,"41,8989","-5,359241","695,6239",447,229,218,No
Castilla León,Zamora,Villamor de los Escuderos,"41,25259","-5,574922","836,3304",494,259,235,No
Castilla León,Zamora,Villanázar,"41,975","-5,780099","709,184",335,165,170,No
Castilla León,Zamora,Villanueva de Azoague,"41,97461","-5,66436","703,6188",329,166,163,No
Castilla León,Zamora,Villanueva de Campeán,"41,35385","-5,769626","760,7177",147,75,72,No
Castilla León,Zamora,Villanueva de las Peras,"41,93587","-5,978714","746,8168",131,68,63,No
Castilla León,Zamora,Villanueva del Campo,"41,98658","-5,404984","757,225",996,493,503,No
Castilla León,Zamora,Villar de Fallaves,"41,92462","-5,340044","696,1533",80,43,37,No
Castilla León,Zamora,Villar del Buey,"41,33125","-6,192968","776,983",737,390,347,No
Castilla León,Zamora,Villaralbo,"41,4931","-5,682579","636,7354",1874,942,932,No
Castilla León,Zamora,Villardeciervos,"41,94098","-6,284697","855,7898",474,232,242,No
Castilla León,Zamora,Villardiegua de la Ribera,"41,53771","-6,178452","764,6822",158,82,76,No
Castilla León,Zamora,Villárdiga,"41,81905","-5,463835","684,5942",96,49,47,No
Castilla León,Zamora,Villardondiego,"41,5844","-5,376642","736,6719",112,65,47,No
Castilla León,Zamora,Villarrín de Campos,"41,79606","-5,639915","685,7974",550,298,252,No
Castilla León,Zamora,Villaseco del Pan,"41,46961","-5,962721","753,9724",269,119,150,No
Castilla León,Zamora,Villavendimio,"41,57831","-5,343549","726,9139",207,119,88,No
Castilla León,Zamora,Villaveza de Valverde,"41,94471","-5,849878","711,7657",105,50,55,No
Castilla León,Zamora,Villaveza del Agua,"41,91904","-5,679851","702,1813",249,127,122,No
Castilla León,Zamora,Viñas,"41,77318","-6,471284","752,655",229,122,107,No
Castilla León,Zamora,Zamora,"41,50368","-5,743778","657,1658",66293,31380,34913,Si
Catalunya,Barcelona,Abrera,"41,51609","1,902142","109,4215",11521,5974,5547,No
Catalunya,Barcelona,Aguilar de Segarra,"41,73976","1,629385","485,7191",257,135,122,No
Catalunya,Barcelona,Aiguafreda,"41,76884","2,250261","410,6152",2464,1195,1269,No
Catalunya,Barcelona,Alella,"41,49395","2,295461","98,87153",9397,4637,4760,No
Catalunya,Barcelona,Alpens,"42,1201","2,101363","871,324",311,168,143,No
Catalunya,Barcelona,Ametlla del Vallès (L'),"41,66976","2,261185","292,0488",7949,3991,3958,No
Catalunya,Barcelona,Arenys de Mar,"41,57944","2,55148","13,99495",14627,7166,7461,No
Catalunya,Barcelona,Arenys de Munt,"41,61026","2,541376","135,549",8190,4085,4105,No
Catalunya,Barcelona,Argençola,"41,59967","1,44341","713,9279",240,139,101,No
Catalunya,Barcelona,Argentona,"41,55555","2,400564","92,69514",11633,5784,5849,No
Catalunya,Barcelona,Artés,"41,79839","1,954726","318,0594",5433,2724,2709,No
Catalunya,Barcelona,Avià,"42,07741","1,825308","666,2902",2206,1109,1097,No
Catalunya,Barcelona,Avinyó,"41,86209","1,971941","358,056",2289,1144,1145,No
Catalunya,Barcelona,Avinyonet del Penedès,"41,3606","1,776485","283,9233",1690,908,782,No
Catalunya,Barcelona,Badalona,"41,45014","2,24742","16,7426",219547,110185,109362,No
Catalunya,Barcelona,Badia del Vallès,"41,50871","2,114864","122,4438",13679,6744,6935,No
Catalunya,Barcelona,Bagà,"42,25188","1,863364","756,5488",2362,1159,1203,No
Catalunya,Barcelona,Balenyà,"41,84387","2,251218","593,3597",3743,1884,1859,No
Catalunya,Barcelona,Balsareny,"41,86267","1,873386","332,1174",3512,1800,1712,No
Catalunya,Barcelona,Barberà del Vallès,"41,51596","2,124723","142,2961",31144,15544,15600,No
Catalunya,Barcelona,Barcelona,"41,38792","2,169919","19,99069",1621537,771570,849967,Si
Catalunya,Barcelona,Begues,"41,33101","1,921987","371,5191",6271,3132,3139,No
Catalunya,Barcelona,Bellprat,"41,51725","1,433458","644,4128",92,50,42,No
Catalunya,Barcelona,Berga,"42,10144","1,8438","717,4442",17160,8587,8573,No
Catalunya,Barcelona,Bigues i Riells,"41,67733","2,223527","305,9971",8401,4309,4092,No
Catalunya,Barcelona,Borredà,"42,13541","1,993754","854,1898",614,331,283,No
Catalunya,Barcelona,Bruc (El),"41,57993","1,78023","486,0568",1904,1018,886,No
Catalunya,Barcelona,Brull (El),"41,81677","2,305493","844,6136",252,133,119,No
Catalunya,Barcelona,Cabanyes (Les),"41,37174","1,68963","255,9891",888,453,435,No
Catalunya,Barcelona,Cabrera d'Anoia,"41,47944","1,704722","298,3023",1320,707,613,No
Catalunya,Barcelona,Cabrera de Mar,"41,52623","2,393533","91,71696",4408,2243,2165,No
Catalunya,Barcelona,Cabrils,"41,52552","2,368645","143,7525",6964,3433,3531,No
Catalunya,Barcelona,Calaf,"41,73342","1,513498","682,8802",3630,1933,1697,No
Catalunya,Barcelona,Calders,"41,79227","1,996567","553,9763",899,457,442,No
Catalunya,Barcelona,Caldes d'Estrac,"41,56946","2,526318","26,84373",2799,1365,1434,No
Catalunya,Barcelona,Caldes de Montbui,"41,62976","2,165922","207,0234",16885,8479,8406,No
Catalunya,Barcelona,Calella,"41,6134","2,657365","11,84439",18627,9225,9402,No
Catalunya,Barcelona,Calldetenes,"41,92522","2,283792","492,9868",2391,1225,1166,No
Catalunya,Barcelona,Callús,"41,78109","1,784008","259,3951",1759,856,903,No
Catalunya,Barcelona,Calonge de Segarra,"41,76363","1,482249","600,3174",196,104,92,No
Catalunya,Barcelona,Campins,"41,72538","2,464172","326,2226",390,200,190,No
Catalunya,Barcelona,Canet de Mar,"41,58897","2,581924","20,65502",13548,6704,6844,No
Catalunya,Barcelona,Canovelles,"41,61582","2,283456","152,383",16023,8442,7581,No
Catalunya,Barcelona,Cànoves i Samalús,"41,69384","2,353842","353,0184",2742,1398,1344,No
Catalunya,Barcelona,Canyelles,"41,28708","1,721569","141,6833",4104,2093,2011,No
Catalunya,Barcelona,Capellades,"41,53075","1,679613","371,6293",5525,2732,2793,No
Catalunya,Barcelona,Capolat,"42,07713","1,752565","1256,905",77,35,42,No
Catalunya,Barcelona,Cardedeu,"41,63816","2,354492","195,9439",16596,8182,8414,No
Catalunya,Barcelona,Cardona,"41,91392","1,681348","513,4745",5187,2553,2634,No
Catalunya,Barcelona,Carme,"41,53126","1,623486","333,2925",832,433,399,No
Catalunya,Barcelona,Casserres,"42,01234","1,845834","589,9404",1590,788,802,No
Catalunya,Barcelona,Castell de l'Areny,"42,17318","1,945753","968,3701",75,43,32,No
Catalunya,Barcelona,Castellar de n'Hug,"42,28326","2,016574","1395,379",198,106,92,No
Catalunya,Barcelona,Castellar del Riu,"42,12284","1,772439","1513,436",154,81,73,No
Catalunya,Barcelona,Castellar del Vallès,"41,61618","2,085649","326,716",23002,11448,11554,No
Catalunya,Barcelona,Castellbell i el Vilar,"41,63389","1,863889","204,0168",3680,1894,1786,No
Catalunya,Barcelona,Castellbisbal,"41,47467","1,981407","155,6016",11977,6169,5808,No
Catalunya,Barcelona,Castellcir,"41,76043","2,148678","777,0593",628,327,301,No
Catalunya,Barcelona,Castelldefels,"41,28039","1,976774","11,07469",62080,31116,30964,No
Catalunya,Barcelona,Castellet i la Gornal,"41,25391","1,592478","136,4205",2222,1145,1077,No
Catalunya,Barcelona,Castellfollit de Riubregós,"41,77595","1,437833","490,0403",195,102,93,No
Catalunya,Barcelona,Castellfollit del Boix,"41,66579","1,684726","698,686",426,208,218,No
Catalunya,Barcelona,Castellgalí,"41,67451","1,839598","253,3427",1918,1009,909,No
Catalunya,Barcelona,Castellnou de Bages,"41,83533","1,837383","495,1176",1021,540,481,No
Catalunya,Barcelona,Castellolí,"41,59896","1,700774","398,4724",506,247,259,No
Catalunya,Barcelona,Castellterçol,"41,74788","2,12309","726,6985",2375,1187,1188,No
Catalunya,Barcelona,Castellví de la Marca,"41,33242","1,594271","245,9974",1661,835,826,No
Catalunya,Barcelona,Castellví de Rosanes,"41,45037","1,899479","180,9096",1719,862,857,No
Catalunya,Barcelona,Centelles,"41,79659","2,221327","520,1739",7209,3540,3669,No
Catalunya,Barcelona,Cercs,"42,15168","1,856175","749,4134",1334,681,653,No
Catalunya,Barcelona,Cerdanyola del Vallès,"41,49137","2,140769","87,2362",58747,29070,29677,No
Catalunya,Barcelona,Cervelló,"41,39615","1,957621","124,1015",8393,4254,4139,No
Catalunya,Barcelona,Collbató,"41,56639","1,830136","356,3489",4040,2109,1931,No
Catalunya,Barcelona,Collsuspina,"41,82787","2,175478","903,0676",351,184,167,No
Catalunya,Barcelona,Copons,"41,63666","1,517642","427,6519",318,153,165,No
Catalunya,Barcelona,Corbera de Llobregat,"41,41764","1,932827","247,6125",13843,7007,6836,No
Catalunya,Barcelona,Cornellà de Llobregat,"41,35561","2,070432","34,61025",86519,42953,43566,No
Catalunya,Barcelona,Cubelles,"41,20835","1,672825","17,76687",13711,6970,6741,No
