Comunidad,Provincia,Población,Latitud,Longitud,Altitud,Habitantes,Hombres,Mujeres,Capital
Catalunya,Barcelona,Manlleu,41.99995,2.284165,"453,0776",20647,10459,10188,No
Catalunya,Barcelona,Manresa,41.72517,1.823353,"236,034",76558,37784,38774,No
Catalunya,Barcelona,Martorell,41.47355,1.927682,"66,23137",26681,13833,12848,No
Catalunya,Barcelona,Martorelles,41.52577,2.242882,"115,5095",4922,2481,2441,No
Catalunya,Barcelona,Masies de Voltregà (Les),42.02114,2.234093,"536,5225",3232,1596,1636,No
Catalunya,Barcelona,Masnou (El),41.47931,2.319244,"10,36085",22288,10709,11579,No
Catalunya,Barcelona,Masquefa,41.50307,1.811926,"258,067",8168,4137,4031,No
Catalunya,Barcelona,Matadepera,41.5967,2.026747,"421,1513",8616,4312,4304,No
Catalunya,Barcelona,Mataró,41.5375,2.445278,"20,37009",121722,60975,60747,No
Catalunya,Barcelona,Mediona,41.48333,1.616667,"526,9124",2360,1212,1148,No
Catalunya,Barcelona,Moià,41.81277,2.097428,"730,1093",5710,2888,2822,No
Catalunya,Barcelona,Molins de Rei,41.41392,2.015836,"33,16643",24067,11753,12314,No
Catalunya,Barcelona,Mollet del Vallès,41.54052,2.213529,"74,09034",52484,26445,26039,No
Catalunya,Barcelona,Monistrol de Montserrat,41.60986,1.843154,"168,2423",3029,1558,1471,No
Catalunya,Barcelona,Montcada i Reixac,41.48231,2.188504,"37,0056",33453,16668,16785,No
Catalunya,Barcelona,Montgat,41.46645,2.279088,"22,97567",10270,5052,5218,No
Catalunya,Barcelona,Montmeló,41.55146,2.248465,"84,53434",8955,4441,4514,No
Catalunya,Barcelona,Montornès del Vallès,41.54255,2.263779,"100,0693",15509,8002,7507,No
Catalunya,Barcelona,Navarcles,41.75158,1.903257,"255,0479",5947,2944,3003,No
Catalunya,Barcelona,Navàs,41.90007,1.879363,"371,9668",6243,3121,3122,No
Catalunya,Barcelona,Òdena,41.60673,1.640909,"404,7818",3334,1703,1631,No
Catalunya,Barcelona,Olèrdola,41.32195,1.723056,"179,9567",3462,1792,1670,No
Catalunya,Barcelona,Olesa de Bonesvalls,41.35301,1.849887,"273,3946",1740,916,824,No
Catalunya,Barcelona,Olesa de Montserrat,41.5434,1.888153,"105,909",23301,11778,11523,No
Catalunya,Barcelona,Olivella,41.31034,1.812279,"207,4666",3340,1778,1562,No
Catalunya,Barcelona,Olost,41.98582,2.095717,"572,0165",1217,604,613,No
Catalunya,Barcelona,Palafolls,41.66497,2.749768,"10,6715",8584,4300,4284,No
Catalunya,Barcelona,Palau-solità i Plegamans,41.58862,2.179233,"137,2143",14070,7063,7007,No
Catalunya,Barcelona,Pallejà,41.42372,1.996701,"43,74018",11134,5632,5502,No
Catalunya,Barcelona,Palma de Cervelló (La),41.41331,1.967154,"110,9084",3057,1519,1538,No
Catalunya,Barcelona,Papiol (El),41.43895,2.010686,"129,2383",3900,1945,1955,No
Catalunya,Barcelona,Parets del Vallès,41.57355,2.233794,"97,48323",17632,8969,8663,No
Catalunya,Barcelona,Piera,41.51797,1.743268,"282,576",14324,7323,7001,No
Catalunya,Barcelona,Pineda de Mar,41.62751,2.689454,"12,10963",26203,13335,12868,No
Catalunya,Barcelona,Pla del Penedès (El),41.41798,1.71032,"227,2813",1041,531,510,No
Catalunya,Barcelona,Pobla de Claramunt (La),41.55298,1.675936,"272,2743",2286,1172,1114,No
Catalunya,Barcelona,Pobla de Lillet (La),42.24344,1.97473,"854,4056",1312,652,660,No
Catalunya,Barcelona,Polinyà,41.5575,2.156243,"129,1282",7676,3929,3747,No
Catalunya,Barcelona,Pont de Vilomara i Rocafort (El),41.69987,1.870855,"203,9381",3714,1918,1796,No
Catalunya,Barcelona,Prat de Llobregat (El),41.33047,2.093149,"10,36917",63418,31601,31817,No
Catalunya,Barcelona,Prats de Lluçanès,42.00874,2.028578,"709,0973",2722,1344,1378,No
Catalunya,Barcelona,Premià de Dalt,41.50655,2.343058,"133,3237",9944,4991,4953,No
Catalunya,Barcelona,Premià de Mar,41.48958,2.356536,"13,17984",27399,13567,13832,No
Catalunya,Barcelona,Puig-reig,41.97446,1.878855,"444,6947",4403,2155,2248,No
Catalunya,Barcelona,Ripollet,41.49736,2.155674,"81,84142",37088,18787,18301,No
Catalunya,Barcelona,Roca del Vallès (La),41.59053,2.326258,"131,0679",10214,5170,5044,No
Catalunya,Barcelona,Roda de Ter,41.98597,2.311212,"454,8112",6015,2961,3054,No
Catalunya,Barcelona,Rubí,41.49233,2.031262,"133,4794",72987,36694,36293,No
Catalunya,Barcelona,Sabadell,41.54862,2.107421,"198,7852",206493,101295,105198,No
Catalunya,Barcelona,Sallent,41.8242,1.89493,"279,7943",7129,3454,3675,No
Catalunya,Barcelona,Sant Adrià de Besòs,41.4306,2.218239,"18,77083",33761,16622,17139,No
Catalunya,Barcelona,Sant Andreu de la Barca,41.44718,1.975935,"48,89596",26401,13423,12978,No
Catalunya,Barcelona,Sant Andreu de Llavaneres,41.57237,2.482367,"112,0381",10181,5083,5098,No
Catalunya,Barcelona,Sant Antoni de Vilamajor,41.6737,2.400859,"260,0836",5444,2726,2718,No
Catalunya,Barcelona,Sant Boi de Llobregat,41.34739,2.043103,"22,73825",82428,40937,41491,No
Catalunya,Barcelona,Sant Cebrià de Vallalta,41.61977,2.600307,"77,32714",3309,1716,1593,No
Catalunya,Barcelona,Sant Celoni,41.69019,2.49167,"157,3233",16860,8441,8419,No
Catalunya,Barcelona,Sant Climent de Llobregat,41.33731,1.99578,"80,42606",3779,1898,1881,No
Catalunya,Barcelona,Sant Cugat del Vallès,41.47186,2.082139,"130,2749",79253,38789,40464,No
Catalunya,Barcelona,Sant Esteve de Palautordera,41.70347,2.435386,"237,4874",2458,1210,1248,No
Catalunya,Barcelona,Sant Esteve Sesrovires,41.49455,1.872799,"178,7557",7202,3660,3542,No
Catalunya,Barcelona,Sant Feliu de Codines,41.68893,2.164804,"486,7332",5702,2915,2787,No
Catalunya,Barcelona,Sant Feliu de Llobregat,41.38094,2.045171,"31,72373",42919,20937,21982,No
Catalunya,Barcelona,Sant Fost de Campsentelles,41.51452,2.234791,"112,3262",8234,4142,4092,No
Catalunya,Barcelona,Sant Fruitós de Bages,41.74952,1.872885,"261,4637",7961,4031,3930,No
Catalunya,Barcelona,Sant Hipòlit de Voltregà,42.01554,2.236254,"531,1494",3447,1743,1704,No
Catalunya,Barcelona,Sant Iscle de Vallalta,41.62377,2.569127,127,1267,659,608,No
Catalunya,Barcelona,Sant Joan de Vilatorrada,41.74549,1.805543,"228,8402",10779,5472,5307,No
Catalunya,Barcelona,Sant Joan Despí,41.36769,2.056065,"20,53358",32030,15701,16329,No
Catalunya,Barcelona,Sant Julià de Vilatorta,41.92231,2.324351,"599,2924",2955,1446,1509,No
Catalunya,Barcelona,Sant Just Desvern,41.38576,2.075544,"122,1042",15811,7549,8262,No
Catalunya,Barcelona,Sant Llorenç d'Hortons,41.46485,1.824399,"216,0685",2419,1233,1186,No
Catalunya,Barcelona,Sant Llorenç Savall,41.67982,2.05931,"487,5616",2402,1207,1195,No
Catalunya,Barcelona,Sant Martí de Centelles,41.76633,2.20482,"724,98",1001,532,469,No
Catalunya,Barcelona,Sant Martí de Tous,41.56214,1.522934,"444,6292",1160,580,580,No
Catalunya,Barcelona,Sant Martí Sarroca,41.38578,1.611423,"296,2319",3142,1579,1563,No
Catalunya,Barcelona,Sant Pere de Ribes,41.2591,1.775418,"45,06723",28353,14365,13988,No
Catalunya,Barcelona,Sant Pere de Riudebitlles,41.45347,1.701628,"252,1739",2376,1198,1178,No
Catalunya,Barcelona,Sant Pere de Torelló,42.07564,2.296003,"621,7791",2389,1204,1185,No
Catalunya,Barcelona,Sant Pere de Vilamajor,41.68499,2.390498,"298,7486",4021,2013,2008,No
Catalunya,Barcelona,Sant Pol de Mar,41.59945,2.615872,"13,29345",5102,2568,2534,No
Catalunya,Barcelona,Sant Quintí de Mediona,41.46383,1.666462,"333,5246",2167,1104,1063,No
Catalunya,Barcelona,Sant Quirze de Besora,42.10094,2.216611,"572,5922",2257,1106,1151,No
Catalunya,Barcelona,Sant Quirze del Vallès,41.5308,2.086581,"165,9138",18462,9107,9355,No
Catalunya,Barcelona,Sant Sadurní d'Anoia,41.42535,1.785673,"168,4416",12237,6067,6170,No
Catalunya,Barcelona,Sant Salvador de Guardiola,41.6806,1.767125,"328,5852",3082,1577,1505,No
Catalunya,Barcelona,Sant Vicenç de Castellet,41.66581,1.863849,"175,3337",8564,4277,4287,No
Catalunya,Barcelona,Sant Vicenç de Montalt,41.58262,2.509926,"177,863",5627,2858,2769,No
Catalunya,Barcelona,Sant Vicenç de Torelló,42.06234,2.272757,"558,8644",1996,966,1030,No
Catalunya,Barcelona,Sant Vicenç dels Horts,41.39362,2.00987,"32,74398",27701,13897,13804,No
Catalunya,Barcelona,Santa Coloma de Cervelló,41.36684,2.015083,"76,92886",7744,3844,3900,No
Catalunya,Barcelona,Santa Coloma de Gramenet,41.45107,2.208978,"37,66038",119717,60889,58828,No
Catalunya,Barcelona,Santa Eugènia de Berga,41.9003,2.282697,"536,6241",2231,1156,1075,No
Catalunya,Barcelona,Santa Eulàlia de Riuprimer,41.9108,2.188852,"575,5924",1052,540,512,No
Catalunya,Barcelona,Santa Eulàlia de Ronçana,41.65306,2.226111,"221,9401",6802,3426,3376,No
Catalunya,Barcelona,Santa Margarida de Montbui,41.55719,1.604131,"388,9097",9834,4952,4882,No
Catalunya,Barcelona,Santa Margarida i els Monjos,41.32087,1.662838,"171,3222",6989,3615,3374,No
Catalunya,Barcelona,Santa Maria d'Oló,41.87207,2.035291,"515,0869",1086,560,526,No
Catalunya,Barcelona,Santa Maria de Corcó,42.03559,2.368923,"694,5067",2293,1164,1129,No
Catalunya,Barcelona,Santa Maria de Palautordera,41.6932,2.446227,"211,9186",8823,4546,4277,No
Catalunya,Barcelona,Santa Perpètua de Mogoda,41.53486,2.178988,"81,15939",25048,12889,12159,No
Catalunya,Barcelona,Santa Susanna,41.64069,2.716872,"50,67278",3251,1670,1581,No
Catalunya,Barcelona,Santpedor,41.78357,1.839129,"324,6286",6875,3464,3411,No
Catalunya,Barcelona,Sentmenat,41.61163,2.134932,"229,8691",7870,3983,3887,No
Catalunya,Barcelona,Seva,41.83733,2.281063,"672,0496",3370,1737,1633,No
Catalunya,Barcelona,Sitges,41.23478,1.811222,"9,967733",27668,13801,13867,No
Catalunya,Barcelona,Subirats,41.38472,1.798056,"274,2937",3099,1566,1533,No
Catalunya,Barcelona,Súria,41.83179,1.750768,"284,714",6438,3162,3276,No
Catalunya,Barcelona,Taradell,41.87363,2.287192,"633,068",5964,3046,2918,No
Catalunya,Barcelona,Teià,41.49969,2.320616,"117,6808",6087,3055,3032,No
Catalunya,Barcelona,Terrassa,41.56095,2.01044,"285,6018",210941,105046,105895,No
Catalunya,Barcelona,Tiana,41.48324,2.26898,"124,7599",7590,3715,3875,No
Catalunya,Barcelona,Tona,41.84785,2.227755,"602,5104",7955,3975,3980,No
Catalunya,Barcelona,Tordera,41.70206,2.71902,"31,37682",15345,7865,7480,No
Catalunya,Barcelona,Torelló,42.04824,2.26272,"507,7611",13808,6869,6939,No
Catalunya,Barcelona,Torre de Claramunt (La),41.53589,1.661657,"367,9993",3726,1956,1770,No
Catalunya,Barcelona,Torrelavit,41.44635,1.729874,"201,7227",1372,741,631,No
Catalunya,Barcelona,Torrelles de Foix,41.3891,1.567663,"380,5124",2463,1290,1173,No
Catalunya,Barcelona,Torrelles de Llobregat,41.35389,1.97666,"154,783",5430,2722,2708,No
Catalunya,Barcelona,Ullastrell,41.52707,1.956931,"314,4088",1864,950,914,No
Catalunya,Barcelona,Vacarisses,41.60627,1.919159,"406,7665",5872,3029,2843,No
Catalunya,Barcelona,Vallbona d'Anoia,41.51962,1.708936,"297,2954",1427,736,691,No
Catalunya,Barcelona,Vallgorguina,41.64832,2.509912,"223,2106",2465,1269,1196,No
Catalunya,Barcelona,Vallirana,41.38872,1.932255,"184,8448",14066,7033,7033,No
Catalunya,Barcelona,Vallromanes,41.5318,2.298065,"155,1461",2283,1166,1117,No
Catalunya,Barcelona,Vic,41.93029,2.25435,"505,4679",39844,19940,19904,No
Catalunya,Barcelona,Viladecans,41.31601,2.020199,"19,77518",63489,31891,31598,No
Catalunya,Barcelona,Viladecavalls,41.55547,1.954526,"265,7476",7322,3674,3648,No
Catalunya,Barcelona,Vilafranca del Penedès,41.34509,1.699849,"230,5926",38425,19145,19280,No
Catalunya,Barcelona,Vilanova del Camí,41.57373,1.642982,"313,7972",12649,6419,6230,No
Catalunya,Barcelona,Vilanova del Vallès,41.55407,2.288895,"92,16563",4654,2389,2265,No
Catalunya,Barcelona,Vilanova i la Geltrú,41.22415,1.725568,"25,03975",65890,32431,33459,No
Catalunya,Barcelona,Vilassar de Dalt,41.51669,2.358552,"133,6058",8672,4265,4407,No
Catalunya,Barcelona,Vilassar de Mar,41.50181,2.390873,"10,80674",19482,9453,10029,No
Catalunya,Barcelona,Vilobí del Penedès,41.38835,1.662088,"284,1465",1112,574,538,No
Catalunya,Girona,Alp,42.37436,1.887394,"1140,202",1735,918,817,No
Catalunya,Girona,Amer,42.0095,2.604287,"187,6956",2304,1146,1158,No
Catalunya,Girona,Anglès,41.95515,2.638278,"163,2895",5569,2828,2741,No
Catalunya,Girona,Arbúcies,41.81705,2.514368,"294,5572",6595,3508,3087,No
Catalunya,Girona,Avinyonet de Puigventós,42.25051,2.913306,"68,95233",1449,745,704,No
Catalunya,Girona,Banyoles,42.11812,2.764747,"180,4805",18327,9187,9140,No
Catalunya,Girona,Begur,41.95374,3.208136,"206,9355",4258,2192,2066,No
Catalunya,Girona,Besalú,42.20039,2.698663,"153,8543",2361,1144,1217,No
Catalunya,Girona,Bescanó,41.96624,2.739396,"103,575",4450,2227,2223,No
Catalunya,Girona,Bisbal d'Empordà (La),41.96022,3.040184,"41,58906",10385,5285,5100,No
Catalunya,Girona,Blanes,41.67427,2.792096,"12,55464",40047,20297,19750,No
Catalunya,Girona,Bordils,42.04543,2.909822,"39,80887",1732,884,848,No
Catalunya,Girona,Breda,41.74772,2.559948,"165,5123",3784,1917,1867,No
Catalunya,Girona,Cadaqués,42.28896,3.278389,"8,404613",2860,1416,1444,No
Catalunya,Girona,Caldes de Malavella,41.83933,2.809666,"99,86514",6710,3337,3373,No
Catalunya,Girona,Calonge,41.86162,3.072578,"23,04924",10637,5376,5261,No
Catalunya,Girona,Campdevànol,42.22223,2.167294,"735,8078",3505,1748,1757,No
Catalunya,Girona,Camprodon,42.31283,2.364999,"949,9839",2542,1255,1287,No
Catalunya,Girona,Cassà de la Selva,41.88774,2.875085,"157,0528",9537,4934,4603,No
Catalunya,Girona,Castell-Platja d'Aro,41.818,3.067004,"8,264905",10376,5278,5098,No
Catalunya,Girona,Castellfollit de la Roca,42.21913,2.550077,"299,2567",1043,525,518,No
Catalunya,Girona,Castelló d'Empúries,42.25826,3.074442,"19,59589",12111,6273,5838,No
Catalunya,Girona,Cellera de Ter (La),41.97058,2.620421,"167,5866",2186,1100,1086,No
Catalunya,Girona,Celrà,42.02462,2.878967,"74,95261",4513,2233,2280,No
Catalunya,Girona,Corçà,41.98789,3.015762,43,1280,628,652,No
Catalunya,Girona,Cornellà del Terri,42.08915,2.816139,"97,63062",2176,1102,1074,No
Catalunya,Girona,"Cruïlles, Monells i Sant Sadurní de l'Heura",41.95469,2.991794,"110,6651",1272,639,633,No
Catalunya,Girona,Escala (L'),42.12479,3.132396,"19,85101",10140,5208,4932,No
Catalunya,Girona,Figueres,42.2675,2.96084,"44,94663",43330,21689,21641,No
Catalunya,Girona,Flaçà,42.05033,2.954067,"34,53658",1072,524,548,No
Catalunya,Girona,Fontcoberta,42.14968,2.785791,"224,6868",1251,607,644,No
Catalunya,Girona,Forallac,41.95794,3.057389,"50,96644",1737,871,866,No
Catalunya,Girona,Fornells de la Selva,41.93181,2.812444,"100,7511",2295,1109,1186,No
Catalunya,Girona,Girona,41.9818,2.8237,"69,02268",96188,47161,49027,Si
Catalunya,Girona,Hostalric,41.74648,2.635484,"98,26152",3994,2059,1935,No
Catalunya,Girona,Jonquera (La),42.41669,2.873235,"112,039",3174,1603,1571,No
Catalunya,Girona,Llagostera,41.82928,2.893911,"137,2177",7764,4014,3750,No
Catalunya,Girona,Llançà,42.36518,3.161217,"26,3534",5209,2609,2600,No
Catalunya,Girona,Llers,42.29514,2.912382,"164,3831",1179,601,578,No
Catalunya,Girona,Llívia,42.46312,1.979733,"1201,004",1589,870,719,No
Catalunya,Girona,Lloret de Mar,41.69878,2.847584,"14,34469",39363,20879,18484,No
Catalunya,Girona,Maçanet de la Selva,41.77703,2.73262,"98,14079",6871,3553,3318,No
Catalunya,Girona,Mont-ras,41.90822,3.147037,"56,59036",1847,954,893,No
Catalunya,Girona,Navata,42.22344,2.861938,"147,3417",1128,566,562,No
Catalunya,Girona,Olot,42.18211,2.488189,"445,0352",33524,16856,16668,No
Catalunya,Girona,Palafrugell,41.91719,3.163817,"68,42641",22365,11301,11064,No
Catalunya,Girona,Palamós,41.84676,3.128636,"14,00687",18161,8982,9179,No
Catalunya,Girona,Palau-saverdera,42.30775,3.147585,"94,26295",1451,729,722,No
Catalunya,Girona,Pals,41.97121,3.148876,"19,10723",2799,1412,1387,No
Catalunya,Girona,Peralada,42.30796,3.010452,"33,71151",1805,918,887,No
Catalunya,Girona,Planes d'Hostoles (Les),42.0569,2.54012,"357,5643",1756,892,864,No
Catalunya,Girona,Porqueres,42.12186,2.748212,"183,2214",4380,2184,2196,No
Catalunya,Girona,Port de la Selva (El),42.33659,3.203688,"6,634849",1015,528,487,No
Catalunya,Girona,Portbou,42.42653,3.15937,"12,24183",1325,659,666,No
Catalunya,Girona,Preses (Les),42.14634,2.459791,"466,8972",1731,845,886,No
Catalunya,Girona,Puigcerdà,42.43135,1.927728,"1184,155",9022,4611,4411,No
Catalunya,Girona,Quart,41.93833,2.841294,"98,03844",2852,1445,1407,No
Catalunya,Girona,Ribes de Freser,42.30637,2.169102,"919,8904",1976,973,1003,No
Catalunya,Girona,Riells i Viabrea,41.72167,2.551667,"96,39582",3779,1974,1805,No
Catalunya,Girona,Ripoll,42.20079,2.190623,"696,5365",11057,5477,5580,No
Catalunya,Girona,Riudarenes,41.82198,2.716726,90,2070,1077,993,No
Catalunya,Girona,Riudellots de la Selva,41.89329,2.804287,"100,0308",1984,1021,963,No
Catalunya,Girona,Roses,42.26297,3.174805,"6,046805",20197,10298,9899,No
Catalunya,Girona,Salt,41.97416,2.792586,"87,70262",29985,16132,13853,No
Catalunya,Girona,Sant Feliu de Guíxols,41.78058,3.030733,"9,581546",21977,10997,10980,No
Catalunya,Girona,Sant Feliu de Pallerols,42.07827,2.509799,"467,6071",1397,682,715,No
Catalunya,Girona,Sant Gregori,41.99061,2.759504,"105,9555",3167,1610,1557,No
Catalunya,Girona,Sant Hilari Sacalm,41.87896,2.510884,"798,2343",5763,3006,2757,No
Catalunya,Girona,Sant Joan de les Abadesses,42.23343,2.285532,"778,5472",3556,1779,1777,No
Catalunya,Girona,Sant Joan les Fonts,42.2124,2.511678,"340,3424",2787,1421,1366,No
Catalunya,Girona,Sant Julià de Ramis,42.02824,2.853541,"174,7159",3233,1637,1596,No
Catalunya,Girona,Sant Julià del Llor i Bonmatí,41.97028,2.664303,"156,8956",1276,637,639,No
Catalunya,Girona,Sant Pere Pescador,42.18796,3.082352,"7,999541",2029,1099,930,No
Catalunya,Girona,Santa Coloma de Farners,41.86081,2.667772,"140,2747",11739,6057,5682,No
Catalunya,Girona,Santa Cristina d'Aro,41.81566,3.002927,"54,80076",5017,2559,2458,No
Catalunya,Girona,Santa Pau,42.14638,2.569324,"496,2841",1610,810,800,No
Catalunya,Girona,Sarrià de Ter,42.01446,2.824395,"59,73502",4468,2223,2245,No
Catalunya,Girona,Serinyà,42.17041,2.744267,"188,9648",1095,556,539,No
Catalunya,Girona,Sils,41.80917,2.743466,"78,97491",5127,2631,2496,No
Catalunya,Girona,Torroella de Montgrí,42.04318,3.126361,"31,4563",11598,5880,5718,No
Catalunya,Girona,Tossa de Mar,41.72018,2.932097,"11,30567",5948,3047,2901,No
Catalunya,Girona,Ullà,42.05178,3.109733,"24,18182",1076,616,460,No
Catalunya,Girona,Vall d'en Bas (La),42.11835,2.457001,"487,257",2780,1395,1385,No
Catalunya,Girona,Vall de Bianya (La),42.22944,2.44,"387,5479",1321,668,653,No
Catalunya,Girona,Verges,42.06281,3.045836,"18,31838",1162,576,586,No
Catalunya,Girona,Vidreres,41.79027,2.780014,"95,18577",7430,3843,3587,No
Catalunya,Girona,Vilablareix,41.95639,2.773002,"115,8257",2283,1123,1160,No
Catalunya,Girona,Viladrau,41.84894,2.391026,"826,043",1100,567,533,No
Catalunya,Girona,Vilafant,42.24642,2.937533,"54,1561",5416,2676,2740,No
Catalunya,Girona,Vilajuïga,42.32461,3.090527,"27,58708",1149,561,588,No
Catalunya,Girona,Vilamalla,42.21698,2.970136,"45,89511",1134,607,527,No
Catalunya,Girona,Vilobí d'Onyar,41.88752,2.739902,"121,8775",2956,1548,1408,No
Catalunya,Lleida,Agramunt,41.78611,1.098811,"338,7131",5608,2866,2742,No
Catalunya,Lleida,Aitona,41.49576,0.4597391,"114,3093",2398,1256,1142,No
Catalunya,Lleida,Albatàrrec,41.57299,0.6057172,"151,8978",1872,985,887,No
Catalunya,Lleida,Albesa,41.75198,0.6582234,"238,3108",1613,834,779,No
Catalunya,Lleida,Alcarràs,41.56614,0.530272,"136,5219",7776,4060,3716,No
Catalunya,Lleida,Alcoletge,41.64909,0.6945253,"213,2258",2677,1406,1271,No
Catalunya,Lleida,Alfarràs,41.83093,0.5681205,"298,5017",3155,1635,1520,No
Catalunya,Lleida,Alguaire,41.73795,0.5897447,"282,0707",3165,1661,1504,No
Catalunya,Lleida,Almacelles,41.73101,0.4377279,"249,5397",6506,3427,3079,No
Catalunya,Lleida,Almenar,41.79552,0.5701049,"300,9621",3669,1929,1740,No
Catalunya,Lleida,Alpicat,41.66711,0.5552974,"264,9039",6058,3032,3026,No
Catalunya,Lleida,Anglesola,41.65731,1.086762,342,1351,681,670,No
Catalunya,Lleida,Arbeca,41.54045,0.9184976,"306,752",2480,1282,1198,No
Catalunya,Lleida,Artesa de Lleida,41.55321,0.7055162,"201,7782",1517,794,723,No
Catalunya,Lleida,Artesa de Segre,41.89501,1.047474,"332,3418",3869,1998,1871,No
Catalunya,Lleida,Balaguer,41.7897,0.805238,"227,2513",16779,8564,8215,No
Catalunya,Lleida,Bell-lloc d'Urgell,41.6294,0.7808905,"199,3234",2447,1206,1241,No
Catalunya,Lleida,Bellcaire d'Urgell,41.75747,0.9065079,"264,6959",1284,632,652,No
Catalunya,Lleida,Bellpuig,41.62607,1.009216,"293,6344",4940,2577,2363,No
Catalunya,Lleida,Bellver de Cerdanya,42.37015,1.778271,"1033,611",2231,1181,1050,No
Catalunya,Lleida,Bellvís,41.67349,0.8210204,209,2481,1285,1196,No
Catalunya,Lleida,Benavent de Segrià,41.69626,0.633923,"234,1884",1489,767,722,No
Catalunya,Lleida,Borges Blanques (Les),41.52052,0.8692022,"305,5594",6058,3100,2958,No
Catalunya,Lleida,Bossòst,42.78545,0.6924253,"712,4904",1219,635,584,No
Catalunya,Lleida,Castelldans,41.49791,0.7652315,"354,4236",1015,554,461,No
Catalunya,Lleida,Castellserà,41.74613,0.9867843,"269,1279",1131,589,542,No
Catalunya,Lleida,Cervera,41.66832,1.275151,"514,1133",9328,4783,4545,No
Catalunya,Lleida,Corbins,41.69099,0.6974681,"195,6501",1356,724,632,No
Catalunya,Lleida,Fuliola (La),41.71503,1.017128,"273,3843",1239,614,625,No
Catalunya,Lleida,Gimenells i el Pla de la Font,41.65241,0.3896494,"258,7494",1182,598,584,No
Catalunya,Lleida,Golmés,41.63127,0.9324688,"270,857",1693,846,847,No
Catalunya,Lleida,Guissona,41.7867,1.290763,"494,9318",6145,3322,2823,No
Catalunya,Lleida,Isona i Conca Dellà,42.11969,1.046651,"659,2741",1163,617,546,No
Catalunya,Lleida,Ivars d'Urgell,41.68353,0.9885827,"265,9485",1741,928,813,No
Catalunya,Lleida,Juneda,41.54811,0.8254097,"266,91",3417,1793,1624,No
Catalunya,Lleida,Linyola,41.71127,0.9027762,"249,5356",2836,1484,1352,No
Catalunya,Lleida,Lleida,41.61415,0.6257825,"166,4499",135919,67790,68129,Si
Catalunya,Lleida,Miralcamp,41.60421,0.8817882,"267,9695",1440,721,719,No
Catalunya,Lleida,Mollerussa,41.63004,0.8941285,"255,1743",14319,7453,6866,No
Catalunya,Lleida,Montferrer i Castellbò,42.34172,1.427727,"718,1434",1089,595,494,No
Catalunya,Lleida,Naut Aran,42.70889,0.9030556,"1273,032",1740,890,850,No
Catalunya,Lleida,Oliana,42.06369,1.312823,"456,1855",1976,986,990,No
Catalunya,Lleida,Palau d'Anglesola (El),41.65163,0.880874,"239,3142",2099,1048,1051,No
Catalunya,Lleida,Pobla de Segur (La),42.24765,0.9675135,"513,2694",3237,1612,1625,No
Catalunya,Lleida,Pont de Suert (El),42.40848,0.741766,"829,2844",2570,1336,1234,No
Catalunya,Lleida,Ponts,41.91546,1.184873,"365,3082",2803,1421,1382,No
Catalunya,Lleida,Puigverd de Lleida,41.54462,0.7346072,"211,46",1391,713,678,No
Catalunya,Lleida,Rosselló,41.69844,0.5957855,257,2912,1485,1427,No
Catalunya,Lleida,Sant Guim de Freixenet,41.65536,1.419204,"742,983",1126,563,563,No
Catalunya,Lleida,Sant Llorenç de Morunys,42.13683,1.590986,"931,3393",1084,557,527,No
Catalunya,Lleida,Seròs,41.46283,0.4108175,"105,2147",1864,1042,822,No
Catalunya,Lleida,Seu d'Urgell (La),42.3567,1.459659,"687,3732",13063,6452,6611,No
Catalunya,Lleida,Solsona,41.99363,1.517701,"679,2817",9233,4687,4546,No
Catalunya,Lleida,Sort,42.41024,1.128763,"690,4686",2382,1218,1164,No
Catalunya,Lleida,Soses,41.53379,0.4879092,"124,5909",1716,907,809,No
Catalunya,Lleida,Tàrrega,41.64686,1.139215,"382,5588",16539,8335,8204,No
Catalunya,Lleida,Térmens,41.71759,0.7651012,"208,6154",1536,795,741,No
Catalunya,Lleida,Torà,41.81223,1.400911,"436,7267",1367,705,662,No
Catalunya,Lleida,Torrefarrera,41.67339,0.6067967,"218,273",3911,2004,1907,No
Catalunya,Lleida,Torregrossa,41.58115,0.8252335,"238,2074",2255,1148,1107,No
Catalunya,Lleida,Torres de Segre,41.53406,0.5141932,"125,5436",2052,1062,990,No
Catalunya,Lleida,Tremp,42.16858,0.8949026,"470,7209",6228,3118,3110,No
Catalunya,Lleida,Vall de Boí (La),42.5047,0.8036,1100,1090,586,504,No
Catalunya,Lleida,Vallfogona de Balaguer,41.75269,0.813878,"232,8295",1769,896,873,No
Catalunya,Lleida,Verdú,41.61034,1.14266,"437,169",1025,492,533,No
Catalunya,Lleida,Vielha e Mijaran,42.70165,0.7956383,"990,1799",5710,3016,2694,No
Catalunya,Lleida,Vilanova de Bellpuig,41.61481,0.9596246,"293,5143",1170,602,568,No
Catalunya,Lleida,Vilanova de la Barca,41.68935,0.7291372,"197,9396",1273,643,630,No
Catalunya,Tarragona,Albinyana,41.24545,1.489753,"164,6246",2275,1146,1129,No
Catalunya,Tarragona,Alcanar,40.54484,0.4811905,"76,73789",10570,5434,5136,No
Catalunya,Tarragona,Alcover,41.26239,1.170159,"243,6683",5100,2606,2494,No
Catalunya,Tarragona,Aldea (L'),40.7418,0.6119037,"10,09355",4063,2154,1909,No
Catalunya,Tarragona,Alforja,41.21133,0.9762403,"377,2571",1851,960,891,No
