Year;Country;Region;Continent;Leap Year;Region-Geo;ChildrenPerWoman;CO2Emissions;DemocracyScore;IncomePerPerson;Incomeshareofpoorest10pct;Incomeshareofrichest10pct;Infantmortality;Inflation;Internetusers;LifeExpectancy;Literacyrateadulttotal;Literacyrateyouthtotal;Longtermunemploymentrate;Medianage;MedicalDoctors;Murder;Murderedmen;Murderedwomen;Número de registros;Oilconsumptionperperson;Populationdensity;Populationgrowth;Populationtotal;Poverty;Ratioofgirlstoboysinprimaryandsecondaryeducation;Renewablewater;Residentialelectricityuseperperson;Suicideage15to29;Taxrevenue;Teenfertilityrate;TotalGDPUS;TotalhealthspendingperpersonUS;Tradebalance;Trafficdeaths;Urbanpopulationgrowth;UrbanpopulationTotal;YearlyCO2emission
1972;Cambodia;East Asia & Pacific;Asia;[1972];Asia - South Eastern;6,173;0,016483716;-5;2186,831068;;;;;;36,682;;;;;;;;;1;;39,319;1,111144753;7118136;;;67047,481;;;;;;;;;-17,43487241;11,346;117,3333333
1972;Singapore;East Asia & Pacific;Asia;[1972];Asia - South Eastern;2,836;10,33070648;-2;8597,756202;;;19,6;5,549557749;;68,859;;;;;;2,704908;4,517527;0,6379371;1;3,832496223;3151,748;1,828890367;2152644;;;278,68;242,09895;9,729368;;;12214093126;;-15,5840243;21,53378;1,828890367;100;22238,33333
1972;Malaysia;East Asia & Pacific;Asia;[1972];Asia - South Eastern;4,603;1,562820332;4;5698,18956;;;40;0,354944928;;65,258;;;;;;;;;1;0,308783167;34,747;2,456835886;11461117;;;50843,85;;;;59;14377137703;;-1,225180497;;4,875616339;35,1332;17911,66667
1972;Vietnam;East Asia & Pacific;Asia;[1972];Asia - Southern;6,35;0,490607774;;699,5016441;;;53,7;;;58,858;;;;;;;;;1;;141,683;2,336330818;46994771;;;19838,732;;;;;;;;;2,858978202;18,4928;23056
1976;China;East Asia & Pacific;Asia;[1976];Asia - Eastern;3,254;1,285083865;-7;2054,407696;;;58,2;-0,191346134;;62,43736;;;;;1;;;;1;0,083836094;96,983;1,547337973;930744699;;83,991;;7,633386742;;;19;131000000000;;0,341758182;;3,772960931;17,7916;1196085
1976;Mongolia;East Asia & Pacific;Asia;[1976];Asia - Eastern;6,969;2,889719502;-7;3195,540434;;;;;;56,848;;;;;;;;;1;;0,973;2,748145924;1523908;;100,201;;;;;;;;;;4,146981355;49,3414;4403,666667
1976;Taiwan;East Asia & Pacific;Asia;[1976];Asia - Eastern;3,09;3,415238095;-7;5754,315767;;;12;;;70,38;;;;;;;;;1;0,838176292;;;16450000;;;;308,4435178;;;38;;;;;;;56180,66667
1976;Japan;East Asia & Pacific;Asia;[1976];Asia - Eastern;1,94;8,50723939;10;32133,33659;;;9,4;8,007886486;;74,81;;;;;1,1;1,259189;1,48287;1,037841;1;2,263207907;296,386;0,739620035;111996339;;100,743;;841,6778219;16,6615;;3,7;2260000000000;;0,764421186;11,67954;0,860789133;75,8078;952779,6667
1976;Brunei;East Asia & Pacific;Asia;[1976];Asia - South Eastern;5,132;36,91199778;;135947,446;;;;5,627127926;;69,486;;;;;;;;;1;;28,31;4,136260637;163208;;97,49;;439,3648299;;;;4277483739;;75,39603538;;3,455171114;61,5732;6024,333333
1976;Timor-Leste;East Asia & Pacific;Asia;[1976];Asia - South Eastern;4,611;;;1382,498029;;;;;;33,702;;;;;;;;;1;;43,84;-1,656268803;652072;;;;;;;;;;;;0,901034675;14,971;
1976;Philippines;East Asia & Pacific;Asia;[1976];Asia - South Eastern;5,613;0,835067418;-9;2310,260846;;;54,7;8,304539047;;61,605;;;;;;;;;1;0,236636774;140,215;2,824850505;42064468;;;;34,96016378;;;;41902815508;;-5,921657718;;3,899483036;35,9442;35126,66667
1976;Cambodia;East Asia & Pacific;Asia;[1976];Asia - South Eastern;5,498;0,01051742;-7;1692,764184;;;165,8;;;20,26;;;;;;;;;1;;38,515;-1,780257458;6972559;;;;;;;;;;;;17,02470654;5,3224;73,33333333
1976;Indonesia;East Asia & Pacific;Asia;[1976];Asia - South Eastern;4,927;0,449879166;-7;2629,263609;;;94,4;15,42468289;;56,285;;;;;;;;;1;0,088075537;72,133;2,413593255;137382075;;83,566;;10,41471181;;;;42581905063;;3,005904159;;5,258286673;19,8744;61805,33333
1976;Thailand;East Asia & Pacific;Asia;[1976];Asia - South Eastern;4,257;0,662229648;-7;1823,495072;;;55,6;4,497082604;;62,299;;;;;;;;;1;0,200146346;84,685;2,456120341;43453204;;90,799;;39,94145904;;;;27762192462;;-2,481963179;;4,977314671;24,3646;28776
1976;Myanmar;East Asia & Pacific;Asia;[1976];Asia - South Eastern;5,387;0,162149008;-6;1561,758012;;;102,1;10,12871576;;53,36;;;;;;;;;1;;44,652;2,264768013;30210895;;88,946;;5,916340928;;;;;;-1,261530127;;2,307397501;23,9322;4898,666667
1976;Singapore;East Asia & Pacific;Asia;[1976];Asia - South Eastern;2,096;13,10555806;-2;10537,02977;;;13;1,703737576;;70,447;;;;;;1,685327;2,082233;1,295399;1;3,803769646;3355,306;1,316963722;2291674;;;;309,6532508;12,77846;;;16238161023;;-6,945093068;13,77398;1,316963722;100;30033,66667
1976;Malaysia;East Asia & Pacific;Asia;[1976];Asia - South Eastern;4,092;1,896146534;4;7243,361605;;;32,6;12,73039244;;66,739;;;;;;;;;1;0,387689428;38,2;2,308581446;12600292;;;;;;;53;19563161663;;9,918516396;;4,614728088;38,5304;23892
1976;Vietnam;East Asia & Pacific;Asia;[1976];Asia - Southern;5,8;0,274472226;-7;705,8771559;;;49,8;;;63,041;;;;;;;;;1;;152,926;2,320652646;50724015;;98,829;;;;;;;;;;2,814585721;18,875;13922,33333
1980;China;East Asia & Pacific;Asia;[1980];Asia - Eastern;2,316;1,492171294;-7;2553,834203;;;47,2;3,793078032;;66,12216;;;;22,105;1,179999948;;;;1;0,086811991;102,446;1,254221052;983170638;;82,93;;10,72311281;;;8;183000000000;;-0,36536439;;3,297898863;19,358;1467059
1980;Mongolia;East Asia & Pacific;Asia;[1980];Asia - Eastern;6,209;4,062711764;-7;3599,997836;;;103,7;;;56,936;;;;18,227;;;;;1;;1,081;2,597464709;1693122;;101,798;;;;;;;;;;3,922176826;52,083;6878,666667
1980;Taiwan;East Asia & Pacific;Asia;[1980];Asia - Eastern;2,515;4,686463469;-7;7672,453707;;;10;;;71,5;;;;;;;;;1;1,10281264;;;17848000;;;;401,0622994;;;33;;;;;;;83644
1980;Japan;East Asia & Pacific;Asia;[1980];Asia - Eastern;1,777;8,61832684;10;36976,51491;;;7,4;5,437983897;;76,19;;;0,300000012;32,621;1,3;0,9622996;1,125514;0,8033629;1;2,050464907;306,756;0,784007592;115914688;;100,904;;994,0464974;14,75966;;3,6;2690000000000;;-0,913816455;10,21301;0,904592245;76,175;998990,6667
1980;Brunei;East Asia & Pacific;Asia;[1980];Asia - South Eastern;4,246;36,35675295;;159069,1356;;;19;86,1139664;;70,751;;;;20,357;0,435200006;;;;1;;32,836;3,392341103;189300;;99,382;;529,1957672;;;;5774494578;;81,69724075;;2,692176514;59,89;6882,333333
1980;Timor-Leste;East Asia & Pacific;Asia;[1980];Asia - South Eastern;4,767;;;1590,463232;;;;;;34,402;;;;19,01;;;;;1;;39,042;-1,544221771;580707;;;;;;;;;;;;0,775754625;16,483;
1980;Philippines;East Asia & Pacific;Asia;[1980];Asia - South Eastern;5,183;0,786093983;-9;2549,909183;;;54;14,24994909;;62,155;83,31723259;91,78898683;;18,098;0,128199995;;;;1;0,231196197;156,88;2,802548347;47063923;;;;57,66623802;;;55;51694932893;;-4,898481635;;3,832890886;37,481;36996,66667
1980;Myanmar;East Asia & Pacific;Asia;[1980];Asia - South Eastern;5,001;0,168132765;-8;1870,262407;;;93,4;1,235183685;;54,977;;;;19,662;;;;;1;;48,575;2,029952082;32864901;;;;8,15169101;;;;;;-3,843666869;;2,072509003;23,973;5525,666667
1980;Indonesia;East Asia & Pacific;Asia;[1980];Asia - South Eastern;4,43;0,628404538;-7;3098,199621;;;84,6;30,99043917;;58,594;67,31267192;85,43709166;;19,444;;;;;1;0,130698808;79,189;2,291241221;150820044;;;;15,67682384;;;;58821272859;;13,96862489;;4,845296835;22,104;94776
1980;Cambodia;East Asia & Pacific;Asia;[1980];Asia - South Eastern;5,685;0,043961496;-6;1273,131903;;;119,1;;;29,438;;;;18,774;;;;;1;;35,936;-0,00791583;6505693;;;;;;;;;;;;10,71655309;8,972;286
1980;Singapore;East Asia & Pacific;Asia;[1980];Asia - South Eastern;1,82;13,01712429;-2;14103,68318;;;12,2;11,08816257;;71,955;82,90605183;96,28811608;;24,498;0,850899994;2,277955;2,926891;1,600461;1;3,938186744;3535,231;1,250537347;2414563;;;;420,1427234;11,6832;;;22830334872;;-6,945015237;11,89191;1,250537347;100;31430,66667
1980;Thailand;East Asia & Pacific;Asia;[1980];Asia - South Eastern;3,392;0,844799927;2;2227,098555;;;47,5;12,70248097;;64,169;87,98176042;96,86734947;;19,54;0,147;;;;1;0,24392071;92,538;2,107793492;47482643;;;;63,91264372;;;;37274986914;;-6,256169826;;4,398013156;26,791;40113,33333
1980;Malaysia;East Asia & Pacific;Asia;[1980];Asia - South Eastern;3,789;2,023844276;4;9101,166476;;;25,7;6,87267912;;68,051;69,5163325;87,96863514;;19,667;0,255299985;;;;1;0,582392909;41,936;2,406864888;13832586;;96,413;;;;;;26414956134;;2,416793453;;4,518238171;42,044;27995
1980;Vietnam;East Asia & Pacific;Asia;[1980];Asia - Southern;5,046;0,311329483;-7;660,3613572;;;46;;;67,57;;;;18,184;0,240899995;;;;1;;162,873;2,119930454;54023152;;;;17,3911311;;;;;;;;2,604293788;19,247;16819
1984;Mongolia;East Asia & Pacific;Asia;[1984];Asia - Eastern;5,526;3,440236886;-7;4244,933581;;;92,9;-3,08759362;;57,967;;;;;;;;;1;;1,197;2,596775217;1874774;;;;;;;;898768449,5;;-35,89201545;;3,688879015;54,4486;6449,666667
1984;Taiwan;East Asia & Pacific;Asia;[1984];Asia - Eastern;2,055;4,45426121;-7;9352,63795;;;7;;;72,75;;;;;;;;;1;0,897762406;;;19083000;;;;493,3984603;;;23;;;;;;;85000,66667
1984;China;East Asia & Pacific;Asia;[1984];Asia - Eastern;2,769;1,744278059;-7;3583,849774;;;42;4,936207591;;68,1;;;;;1,330000043;;;;1;0,081333301;108,409;1,312068761;1040397958;92,91;79,087;;15,34768529;;;24,8;268000000000;;0,020976401;;4,535197363;22,1708;1814743,333
1984;Japan;East Asia & Pacific;Asia;[1984];Asia - Eastern;1,73;8,285399498;10;40679,90529;;;5,8;1,743512926;;77,54;;;0,400000006;;1,4;0,9808344;1,072622;0,8900264;1;1,826620468;315,77;0,634413291;119320901;;101,281;;1184,387424;12,92211;;4,5;3120000000000;;2,652397938;10,22058;0,774712122;76,6046;988621,3333
1984;Brunei;East Asia & Pacific;Asia;[1984];Asia - South Eastern;3,843;9,003045356;;119309,6927;;;11,4;-1,27417168;;71,898;;;;;0,533800006;;;;1;;36,947;2,79935637;213002;;101,121;;1004,790769;;;;4865929264;;;;3,56694854;61,7796;1917,666667
1984;Timor-Leste;East Asia & Pacific;Asia;[1984];Asia - South Eastern;5,324;;;1829,712042;;;163,5;;;41,912;;;;;;;;;1;;42,995;3,527568467;639513;;;;;;;;;;;;5,846642239;18,147;
1984;Myanmar;East Asia & Pacific;Asia;[1984];Asia - South Eastern;4,456;0,185183197;-8;2114,323034;;;86,1;2,51788875;;56,524;;;;;;;;;1;;52,443;1,847022676;35481981;;;;10,37340418;;;;;;-3,559900762;;1,936011741;24,0586;6570,666667
1984;Indonesia;East Asia & Pacific;Asia;[1984];Asia - South Eastern;3,887;0,68105417;-7;3218,535839;;;75,4;8,047928808;;60,688;;;;;;;;;1;0,139113768;86,48;2,123845659;164706919;88,4;89,97;;28,12195431;;;;74753833727;;3,509259189;;5,32575817;25,292;112174,3333
1984;Philippines;East Asia & Pacific;Asia;[1984];Asia - South Eastern;4,795;0,58921772;-6;2348,404685;;;51,3;53,3359576;;63,442;;;;;0,153600007;;;;1;0,159631028;175,321;2,755153408;52596291;;101,743;;75,02628646;;;48;52304826078;;-1,049037048;;5,445248314;41,933;30990,66667
1984;Cambodia;East Asia & Pacific;Asia;[1984];Asia - South Eastern;6,2;0,054248649;-3;1198,009559;;;88;;;50,841;;;;;;;;;1;;41,816;4,84831142;7570081;;;;;;;;;;;;12,82308961;12,9392;410,6666667
1984;Singapore;East Asia & Pacific;Asia;[1984];Asia - South Eastern;1,62;12,6181277;-2;17312,22271;;;9,4;0,582371771;;73,497;;;;;;2,80377;3,916275;1,724378;1;4,496102886;3875,489;1,884408245;2646959;;;;487,0928959;7,32642;;;32013064064;;-0,196714198;13,97819;1,884408245;100;33399,66667
1984;Thailand;East Asia & Pacific;Asia;[1984];Asia - South Eastern;2,707;0,895132709;2;2581,974657;;;40,6;1,447869426;;67,028;;;;;0,159999996;;;;1;0,226852213;100,068;1,900094669;51346204;;;;93,65719222;;;;46438174779;;-4,266499177;;2,841488724;27,8342;45961,66667
1984;Malaysia;East Asia & Pacific;Asia;[1984];Asia - South Eastern;3,679;2,262858242;4;10720,72195;1,73;38,42;19,9;5,546167292;;69,224;;;;;;;;;1;0,61172962;46,482;2,686386393;15331937;12,31;99,295;;;;;;34265500441;;1,833808689;;4,407102187;45,1232;34694
1984;Vietnam;East Asia & Pacific;Asia;[1984];Asia - Southern;4,359;0,297641637;-7;777,0613592;;;42,6;;;68,701;;;;;;;;;1;;177,754;1,813590022;58959045;;;;21,10585677;;;;11453473962;;;;2,136190832;19,4982;17548,66667
1988;China;East Asia & Pacific;Asia;[1988];Asia - Eastern;2,745;2,133840102;-7;4071,244432;;;42;12,08219508;;69,032;;;;;1,470000029;;;;1;0,09801239;115,697;1,610071086;1110339206;;83,41;;17,64975464;;;24,5;411000000000;;-1,312020405;;4,504262872;25,0148;2369286,333
1988;Mongolia;East Asia & Pacific;Asia;[1988];Asia - Eastern;4,644;5,529765774;-7;4782,284272;;;82,2;0,930988287;;59,656;;;;;;;;;1;;1,338;2,778272811;2096653;;;;229,4297692;;;;1130046187;;-37,57352016;;3,489597895;56,2358;11594
1988;Taiwan;East Asia & Pacific;Asia;[1988];Asia - Eastern;1,855;5,67033774;-1;12588,4342;;;6;;;73,18;;;;;;;;;1;1,162144573;;;19976000;;;;691,5007807;;;16;;;;;;;113270,6667
1988;Japan;East Asia & Pacific;Asia;[1988];Asia - Eastern;1,641;8,681509755;10;47322,07309;;;4,8;0,332358777;;78,58;;;0,600000024;;1,6;0,7745713;0,8501583;0,6946973;1;1,850278731;321,364;0,426638544;121434677;;101,111;;1359,121715;11,08813;;3,6;3800000000000;;2,163979946;10,37057;0,589441808;77,0882;1054236,333
1988;Brunei;East Asia & Pacific;Asia;[1988];Asia - South Eastern;3,668;23,98746704;;105299,6046;;;9,9;-7,66907225;;73,015;;;;;;;;;1;;41,337;2,81079344;238305;;;;1288,313601;;;;4809118509;;;;3,929124961;64,4006;5716,333333
1988;Timor-Leste;East Asia & Pacific;Asia;[1988];Asia - South Eastern;5,256;;;2104,950362;;;139,2;;;46,749;;;;;;;;;1;;47,532;2,098280931;706986;;;;;;;;;;;;4,411796119;19,9304;
1988;Indonesia;East Asia & Pacific;Asia;[1988];Asia - South Eastern;3,346;0,742389242;-7;3643,963582;;;66,3;12,74534728;;62,587;;;;;;;;;1;0,140494633;93,463;1,8365925;178006800;;90,328;;40,94901575;;;;91797126913;;2,685789462;;5,009445242;28,786;132150,3333
1988;Myanmar;East Asia & Pacific;Asia;[1988];Asia - South Eastern;3,732;0,108242764;-6;1709,882;;;79,3;25,19562122;;58,016;;;;;;;;;1;;56,226;1,674723206;38041034;;92,799;;12,95443928;;;;;;-1,72474837;;2,110131575;24,398;4117,666667
1988;Singapore;East Asia & Pacific;Asia;[1988];Asia - South Eastern;1,96;12,53337129;-2;20542,92988;;;7,3;5,696679907;;75,2;;;;;1,110999942;1,803938;2,310103;1,319257;1;5,931670873;4217,379;2,526375247;2880470;;;;649,7604335;12,1612;;;39636111642;;9,587357232;9,480015;2,526375247;100;36102
1988;Cambodia;East Asia & Pacific;Asia;[1988];Asia - South Eastern;5,941;0,050755703;0;1505,375302;;;85,2;;;54,404;;;;;;;;;1;;49,083;3,604377629;8885701;;;;;;;;;;;;5,796004514;14,9;451
1988;Thailand;East Asia & Pacific;Asia;[1988];Asia - South Eastern;2,256;1,209981883;3;3330,332705;2,68;35,33;34,2;5,918397782;;69,835;;;;;0,209700003;;;;1;0,261258129;107,911;1,826096187;55370526;40,96;;;116,5187483;;;;63630922388;;-1,389533594;;2,750319111;28,8924;66997,33333
1988;Malaysia;East Asia & Pacific;Asia;[1988];Asia - South Eastern;3,576;2,483730635;4;11155,32421;;;15,8;3,620027139;;70,269;;;;;0,366600007;;;;1;0,584881443;52,146;2,940007418;17200067;;100,516;;;;;;39707531041;;10,20677771;;4,570777095;48,2336;42720,33333
1988;Philippines;East Asia & Pacific;Asia;[1988];Asia - South Eastern;4,476;0,644101065;8;2285,433763;2,83;32,05;45;9,647022877;;64,766;;;;;;;;;1;0,167451822;195,24;2,639074579;58572071;56,92;101,024;;83,17896651;;;;55833203120;;1,453736446;;5,059202298;46,3724;37726,33333
1988;Vietnam;East Asia & Pacific;Asia;[1988];Asia - Southern;3,806;0,360321111;-7;851,4239524;;;38,8;411,0402619;;69,983;;;;;;;;;1;;193,957;2,420666458;64333357;;;;30,48296526;;;;13308980224;;-11,0598906;;3,117876435;19,9774;23180,66667
1992;China;East Asia & Pacific;Asia;[1992];Asia - Eastern;2,171;2,293794638;-7;4429,934974;;;41,3;8,237468991;;69,805;;;;;1,549999952;;;;1;0,112634092;122,459;1,225536228;1175230312;82,19;87,423;2391,3771;54,94692567;;3,251806043;17,7;554000000000;;1,182508302;;4,477170831;28,2496;2695737
1992;Taiwan;East Asia & Pacific;Asia;[1992];Asia - Eastern;1,73;7,138186624;7;15964,88959;;;5;;;74,21;;;;;;;;;1;1,437741819;;;20687000;;;;932,3027693;;;17;;;;;;;147667,6667
1992;Mongolia;East Asia & Pacific;Asia;[1992];Asia - Eastern;3,451;4,919042516;9;3570,804033;;;70,3;173,6906827;;60,671;;;;;2,618000031;;;;1;;1,438;1,134006297;2251861;;;15110,04;154,3860045;;11,08136575;;944354970,2;;-7,429660454;;1,053956578;56,9418;11077
1992;Japan;East Asia & Pacific;Asia;[1992];Asia - Eastern;1,499;9,12065002;10;53649,79023;;;4,4;1,58817394;0,095859763;79,36;;;0,300000012;;1,7;0,6257048;0,7286913;0,5253438;1;2,090606291;325,976;0,248237081;123177552;;100,862;3457,35;1596,749738;9,45154;;3,9;4410000000000;;2,162639762;10,53595;0,422851947;77,6098;1123459,333
1992;Brunei;East Asia & Pacific;Asia;[1992];Asia - South Eastern;3,321;21,76960501;;98348,81087;;;9;1,7268761;;74,067;;;;;;;;;1;;46,278;2,827133405;266794;;102,19;31261,37;1311,886402;;;36,8;5196639649;;9,963316214;;3,670316561;66,9574;5808
1992;Timor-Leste;East Asia & Pacific;Asia;[1992];Asia - South Eastern;5,651;;;2577,986234;;;118,3;;;50,234;;;;;;;;;1;;53,419;3,495491057;794561;;;;;;;;;;;;5,080565649;21,5188;
1992;Indonesia;East Asia & Pacific;Asia;[1992];Asia - South Eastern;2,931;1,063225402;-7;4766,281796;;;57,1;5,364316197;;64,308;;;;;0,150199994;;;;1;0,184470892;100,029;1,619575382;190512441;;93,731;15035,23;61,34230965;;15,75803926;;127000000000;;2,933124953;;4,718810183;32,572;202557,6667
1992;Myanmar;East Asia & Pacific;Asia;[1992];Asia - South Eastern;3,158;0,120906766;-7;1783,438752;;;72,5;21,74546539;;59,451;;;;;;;;;1;;59,749;1,41805092;40425088;;96,378;25269,0763;18,89527239;;5,037396545;;;;-0,711843516;;2,246319351;25,0228;4887,666667
1992;Singapore;East Asia & Pacific;Asia;[1992];Asia - South Eastern;1,72;15,7529046;-2;24769,8912;;;5;1,409182328;0,465530877;76,732;;;;;1,347800016;1,239585;1,972203;0,480998;1;7,740640588;4671,584;3,003776052;3190692;;;188,56;892,6577098;7,919692;16,14051156;;54827446525;;12,16764415;7,156556;3,003776052;100;50262,66667
1992;Cambodia;East Asia & Pacific;Asia;[1992];Asia - South Eastern;5,24;0,046705674;1;1660,387961;;;85,6;;;55,993;;;;;0,106700003;;;;1;;56,374;3,363167615;10205755;;;45834,085;;;;;;;;;5,559144011;16,252;476,6666667
1992;Malaysia;East Asia & Pacific;Asia;[1992];Asia - South Eastern;3,454;3,920589056;4;14555,8256;1,83;37,12;13;2,414996727;0,001047822;71,197;;;;;0,41139999;;;;1;0,728842564;58,221;2,618396157;19204087;11,21;102,19;30386,57;;;;20;56306715078;;1,356495271;;4,904666615;52,1516;75291,33333
1992;Philippines;East Asia & Pacific;Asia;[1992];Asia - South Eastern;4,177;0,753926966;8;2279,324017;;;37,5;7,932658326;;65,552;;;;;0,108400002;0,9626201;1,807431;0,1226279;1;0,211570739;215,531;2,36674084;64659225;;;7468,92;90,10970478;1,064862;15,44179721;;60950405317;;-4,898417309;6,250748;2,243029484;48,47;48748,33333
1992;Thailand;East Asia & Pacific;Asia;[1992];Asia - South Eastern;2,003;2,178048767;9;4616,896545;2,46;37,11;28,2;4,490453584;0,000343725;70,549;;;;;0,233700007;8,97;;;1;0,404905241;113,475;0,887466833;58225969;29,99;97,975;7373,8045;181,0723952;;;;93115648058;;-4,009695733;;1,461600137;29,7648;126819
1992;Vietnam;East Asia & Pacific;Asia;[1992];Asia - Southern;3,255;0,30684952;-7;989,0231487;;;33,8;32,62918214;;71,311;;;;;0,43720001;;;;1;;211,004;1,780101171;69987617;;;12892,838;36,33730235;;;;17289060247;;-4,08569355;;3,634761572;21,0278;21475,66667
1996;China;East Asia & Pacific;Asia;[1996];Asia - Eastern;1,656;2,824139241;-7;6040,531101;;;36,3;6,43537077;0,013173925;70,529;;;;;1,59;;;;1;0,141746286;127,763;1,048141514;1226134423;65,06;93,873;;93,07576257;;4,704074092;11,8;872000000000;26,43450997;2,050146962;;4,17436979;31,9442;3462774,333
1996;Taiwan;East Asia & Pacific;Asia;[1996];Asia - Eastern;1,76;8,708546929;8;19754,06066;;;7;;;74,65;;;;;;;;;1;1,686874872;;;21458000;;;;1286,088892;;;17;;;;;;;186868
1996;Mongolia;East Asia & Pacific;Asia;[1996];Asia - Eastern;2,57;3,457945814;10;3682,403826;;;59,6;10,80757271;0,018160749;61,449;;;;;;;;;1;;1,484;0,830750756;2325369;;117,762;;171,676017;;9,602347817;;1015705933;21,04182654;-6,925424422;;0,946166918;56,8706;8041
1996;Japan;East Asia & Pacific;Asia;[1996];Asia - Eastern;1,392;9,658303371;10;56770,31694;;;4;-0,556898711;4,340087015;80,46;;;0,600000024;;1,8;0,5386051;0,6026457;0,4780082;1;2,153731259;330,309;0,256369567;124814986;;;;1853,900625;9,916253;;3,9;4660000000000;2600,126773;0,502720927;8,679833;0,41851245;78,1426;1205501
1996;Brunei;East Asia & Pacific;Asia;[1996];Asia - South Eastern;2,798;18,82758837;;96468,56685;;;8,1;4,488755258;3,303349927;75,016;;;;;0,848;;;;1;;51,55;2,581593329;297188;;;;1587,509368;;;29,8;5778895442;637,774438;-0,707056703;;3,313133981;69,148;5595,333333
1996;Timor-Leste;East Asia & Pacific;Asia;[1996];Asia - South Eastern;6,627;;;3547,22835;;;99,9;;;54,941;;;;;;;;;1;;57,3;-0,062987621;852280;;;;;;;;;28,09728534;;;1,459926926;22,8798;
1996;Myanmar;East Asia & Pacific;Asia;[1996];Asia - South Eastern;2,761;0,169794631;-7;1894,523848;;;65,2;23,03749309;;60,8;;;;;;;;;1;;63,165;1,420427105;42735941;;;;24,6719241;;3,959317154;28,2;;2,53995786;-0,794338241;;2,639855145;25,9566;7256,333333
1996;Indonesia;East Asia & Pacific;Asia;[1996];Asia - South Eastern;2,628;1,252206928;-7;6053,63807;;;48,6;8,853591291;0,056623989;65,87;;;;;;;;;1;0,209624347;106,196;1,422480117;202257039;77,01;92,978;;99,26000711;;14,04722046;;172000000000;22,45919435;-0,615638918;;4,985406015;36,8436;253267,6667
1996;Singapore;East Asia & Pacific;Asia;[1996];Asia - South Eastern;1,66;15,46207034;-2;31934,80024;;;3,9;1,05160017;8,135760868;77,506;;;;;;0,5445764;0,4587705;0,6271678;1;8,464053357;5236,511;4,064379734;3576537;;;;1133,830973;7,112536;16,08329186;;78033678182;765,8111425;16,64771593;6,158132;4,064379734;100;55300,66667
1996;Cambodia;East Asia & Pacific;Asia;[1996];Asia - South Eastern;4,423;0,142073495;1;1608,817045;;;88,3;3,506714886;;58,616;;;;;;;;;1;;63,296;2,560011071;11458858;;;;10,57174807;;;52;2706674885;29,01808094;-18,43355332;;4,022318861;17,566;1628
1996;Malaysia;East Asia & Pacific;Asia;[1996];Asia - South Eastern;3,275;5,900255635;3;19289,58702;;;11,1;3,680777799;0,852044466;72,04;;;;;0,496;;;;1;0,899907197;64,415;2,508200031;21247102;;;;;;19,37785032;17;81644916395;136,7341076;1,38531726;;4,741725471;56,9458;125363,3333
1996;Philippines;East Asia & Pacific;Asia;[1996];Asia - South Eastern;3,962;0,87753901;8;2464,68351;;;32,9;7,661037838;0,055946029;66,166;;;;;1,23;;;;1;0,247559632;236,105;2,250175523;70831419;;;;124,7055282;;16,93863776;;71986809923;41,42719955;-8,786641509;;2,125848943;48,23;62157,33333
1996;Thailand;East Asia & Pacific;Asia;[1996];Asia - South Eastern;1,824;3,363751754;9;6001,238003;2,52;34,44;23,2;4,010292021;0,115472136;70,552;;;;;0,365;9,731;;;1;0,60732071;117,436;1,014043835;60258113;14,55;;;269,4774167;;;;127000000000;115,9715145;-6,27459177;;1,585140843;30,4494;202693,3333
1996;Vietnam;East Asia & Pacific;Asia;[1996];Asia - Southern;2,482;0,454689417;-7;1300,380849;;;28,7;8,696768945;0,000138426;72,6;;;;;;;;;1;;226,469;1,600009883;75117209;;;;83,78745116;;;;24357110075;16,43230498;-10,96877205;;3,552253695;22,6244;34155
2000;China;East Asia & Pacific;Asia;[2000];Asia - Eastern;1,51;2,682866158;-7;6815,028229;;;30,2;2,062224794;1,78501572;72,124;90,92021038;98,85873002;;29,633;1,64;;;;1;0,176209165;132,242;0,787956593;1269116737;;;;132,4403099;;6,815633118;8;1200000000000;43,40621033;2,409185555;;3,566682459;35,877;3404870,333
2000;Taiwan;East Asia & Pacific;Asia;[2000];Asia - Eastern;1,68;9,813205306;9;23525,4994;;;7;;;76,02;;;;;;;;;1;2,214936528;;;22183000;;;;1559,696993;;;14;;;;;;;217686,3333
2000;Mongolia;East Asia & Pacific;Asia;[2000];Asia - Eastern;2,144;3,112616388;10;4035,028635;;;48,4;11,99969138;1,255652004;62,876;97,7688517;97,71011943;;21,925;;;;;1;;1,539;0,93775341;2411369;;110,836;;198,818095;;13,9101607;26;1136896162;21,64384641;-13,89310682;;1,052639184;57,133;7505,666667
2000;Japan;East Asia & Pacific;Asia;[2000];Asia - Eastern;1,322;9,699960096;10;57119,20031;;;3,3;-1,247598098;29,71896567;81,35;;;1,200000048;41,381;1,9;0,5748762;0,6513208;0,4982094;1;2,031956173;332,705;0,17355637;125720310;;100,575;;2035,523705;13,48426;;5;4730000000000;2834,20968;1,454402961;7,441552;0,334654417;78,649;1219482
2000;Brunei;East Asia & Pacific;Asia;[2000];Asia - South Eastern;2,401;19,95702818;;96040,70913;;;7,6;29,01570941;8,996284534;75,927;;;;25,111;1,006;;;;1;;56,728;2,283109576;327036;;100,478;;1555,087581;;;27;6001153318;551,3381542;31,5370385;;2,99385264;71,164;6526,666667
